run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
ab74012e-5bab-41ad-917b-663d99e2d92d,23,2026-07-15T12:08:01.555442700Z,2026-07-15T12:08:01.556338400Z,2026-07-15T12:08:01.557513500Z,2026-07-15T12:08:01.953456700Z,1202,1173,395984,398360,producer-test-variable,0,22,2,261150,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,24,2026-07-15T12:08:01.557513500Z,2026-07-15T12:08:01.558095100Z,2026-07-15T12:08:01.559491400Z,2026-07-15T12:08:01.960147700Z,300,1400,400518,402218,producer-test-variable,0,23,2,63606,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,25,2026-07-15T12:08:01.559491400Z,2026-07-15T12:08:01.560065400Z,2026-07-15T12:08:01.560422400Z,2026-07-15T12:08:01.964634700Z,566,488,404286,405341,producer-test-variable,0,24,2,89454,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,26,2026-07-15T12:08:01.560422400Z,2026-07-15T12:08:01.563504300Z,2026-07-15T12:08:01.564626500Z,2026-07-15T12:08:01.993588900Z,2955,1100,429217,433273,producer-test-variable,0,25,2,940310,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,27,2026-07-15T12:08:01.564626500Z,2026-07-15T12:08:01.566960300Z,2026-07-15T12:08:01.568065500Z,2026-07-15T12:08:02.015865800Z,2496,832,448103,451432,producer-test-variable,0,26,2,850082,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,28,2026-07-15T12:08:01.568065500Z,2026-07-15T12:08:01.568638600Z,2026-07-15T12:08:01.568638600Z,2026-07-15T12:08:02.021455800Z,488,330,452743,453562,producer-test-variable,0,27,2,188447,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,29,2026-07-15T12:08:01.568638600Z,2026-07-15T12:08:01.570998200Z,2026-07-15T12:08:01.571558900Z,2026-07-15T12:08:02.036745500Z,2071,875,465480,468427,producer-test-variable,0,28,2,573845,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,30,2026-07-15T12:08:01.571558900Z,2026-07-15T12:08:01.572137100Z,2026-07-15T12:08:01.572708400Z,2026-07-15T12:08:02.057117800Z,260,369,484602,485232,producer-test-variable,0,29,2,95965,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,31,2026-07-15T12:08:01.572708400Z,2026-07-15T12:08:01.572708400Z,2026-07-15T12:08:01.573294600Z,2026-07-15T12:08:02.058364Z,286,387,485440,486114,producer-test-variable,0,30,2,91296,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,32,2026-07-15T12:08:01.573294600Z,2026-07-15T12:08:01.573878200Z,2026-07-15T12:08:01.574891800Z,2026-07-15T12:08:02.068930Z,1135,659,494035,495830,producer-test-variable,0,31,2,448783,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,33,2026-07-15T12:08:01.574891800Z,2026-07-15T12:08:01.575969100Z,2026-07-15T12:08:01.576966300Z,2026-07-15T12:08:02.093966800Z,1520,628,516651,518800,producer-test-variable,0,32,2,640607,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,34,2026-07-15T12:08:01.576966300Z,2026-07-15T12:08:01.577964200Z,2026-07-15T12:08:01.578968400Z,2026-07-15T12:08:02.106530900Z,1284,555,527879,529719,producer-test-variable,0,33,2,493907,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,35,2026-07-15T12:08:01.578968400Z,2026-07-15T12:08:01.578968400Z,2026-07-15T12:08:01.579964900Z,2026-07-15T12:08:02.122003400Z,640,422,542137,543201,producer-test-variable,0,34,2,227464,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,36,2026-07-15T12:08:01.579964900Z,2026-07-15T12:08:01.579964900Z,2026-07-15T12:08:01.580976700Z,2026-07-15T12:08:02.127062600Z,554,352,546258,547165,producer-test-variable,0,35,2,238669,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,37,2026-07-15T12:08:01.580976700Z,2026-07-15T12:08:01.584233Z,2026-07-15T12:08:01.586610300Z,2026-07-15T12:08:02.145285Z,3083,2510,558755,564348,producer-test-variable,0,36,2,760504,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,38,2026-07-15T12:08:01.586610300Z,2026-07-15T12:08:01.589919Z,2026-07-15T12:08:01.591676600Z,2026-07-15T12:08:02.182818900Z,3619,1232,591269,596121,producer-test-variable,0,37,2,925683,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,39,2026-07-15T12:08:01.591676600Z,2026-07-15T12:08:01.592854500Z,2026-07-15T12:08:01.594090800Z,2026-07-15T12:08:02.212205600Z,1594,939,617940,620474,producer-test-variable,0,38,2,346057,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,40,2026-07-15T12:08:01.594090800Z,2026-07-15T12:08:01.597393200Z,2026-07-15T12:08:01.598533100Z,2026-07-15T12:08:02.253447300Z,3418,1231,654676,659326,producer-test-variable,0,39,2,953626,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,41,2026-07-15T12:08:01.598533100Z,2026-07-15T12:08:01.599689600Z,2026-07-15T12:08:01.601098700Z,2026-07-15T12:08:02.263883700Z,1134,1213,662784,665131,producer-test-variable,0,40,2,336054,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,42,2026-07-15T12:08:01.601098700Z,2026-07-15T12:08:01.603734400Z,2026-07-15T12:08:01.606947Z,2026-07-15T12:08:02.321490800Z,4629,1695,714665,720990,producer-test-variable,0,41,2,810643,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,43,2026-07-15T12:08:01.606947Z,2026-07-15T12:08:01.609251500Z,2026-07-15T12:08:01.610385400Z,2026-07-15T12:08:02.368231Z,1890,1207,757716,760815,producer-test-variable,0,42,2,469929,none,true,,
