run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
8e1604b5-8d26-40a7-8142-2c18c35477c6,54,2026-07-15T12:02:07.400881Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,39,147,47059,47246,producer-test-fixed,0,10053,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,55,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,15,102,46954,47072,producer-test-fixed,0,10054,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,56,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,11,127,46822,46961,producer-test-fixed,0,10055,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,57,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,10,85,46781,46877,producer-test-fixed,0,10056,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,58,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,9,83,46697,46790,producer-test-fixed,0,10057,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,59,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,10,88,46628,46727,producer-test-fixed,0,10058,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,60,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.401908200Z,2026-07-15T12:02:07.449019100Z,9,256,46379,46645,producer-test-fixed,0,10059,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,61,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.449019100Z,28,258,46093,46380,producer-test-fixed,0,10060,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,62,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.449019100Z,28,361,45700,46090,producer-test-fixed,0,10061,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,63,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.402921600Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.449019100Z,44,286,45295,45626,producer-test-fixed,0,10062,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,64,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.449019100Z,22,255,45018,45296,producer-test-fixed,0,10063,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,65,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.449019100Z,18,186,44824,45029,producer-test-fixed,0,10064,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,66,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.451884400Z,20,211,48819,49050,producer-test-fixed,0,10065,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,67,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.403901900Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.451884400Z,16,163,48656,48836,producer-test-fixed,0,10066,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,68,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.451884400Z,21,212,48429,48662,producer-test-fixed,0,10067,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,69,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.451884400Z,16,206,48210,48433,producer-test-fixed,0,10068,2,1024,none,true,,
