run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
3b87b12a-195c-4bf1-9a72-099c217fc01d,23,2026-07-15T12:14:30.604102600Z,2026-07-15T12:14:30.604968100Z,2026-07-15T12:14:30.606087Z,2026-07-15T12:14:30.896107900Z,1035,904,291835,293775,producer-test-variable,0,12210,2,261150,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,24,2026-07-15T12:14:30.606087Z,2026-07-15T12:14:30.606087Z,2026-07-15T12:14:30.607227200Z,2026-07-15T12:14:30.898785600Z,202,850,291799,292852,producer-test-variable,0,12211,2,63606,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,25,2026-07-15T12:14:30.607227200Z,2026-07-15T12:14:30.607746200Z,2026-07-15T12:14:30.608402200Z,2026-07-15T12:14:30.900308700Z,368,721,291908,292998,producer-test-variable,0,12212,2,89454,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,26,2026-07-15T12:14:30.608402200Z,2026-07-15T12:14:30.611489700Z,2026-07-15T12:14:30.612993500Z,2026-07-15T12:14:30.924154300Z,3212,1502,311166,315881,producer-test-variable,0,12213,2,940310,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,27,2026-07-15T12:14:30.612993500Z,2026-07-15T12:14:30.615504Z,2026-07-15T12:14:30.617250800Z,2026-07-15T12:14:30.944268600Z,2682,1360,327105,331147,producer-test-variable,0,12214,2,850082,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,28,2026-07-15T12:14:30.617250800Z,2026-07-15T12:14:30.617808200Z,2026-07-15T12:14:30.618363700Z,2026-07-15T12:14:30.963241900Z,560,565,345211,346338,producer-test-variable,0,12215,2,188447,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,29,2026-07-15T12:14:30.618363700Z,2026-07-15T12:14:30.620362Z,2026-07-15T12:14:30.622104600Z,2026-07-15T12:14:30.968480500Z,2368,1331,346240,349940,producer-test-variable,0,12216,2,573845,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,30,2026-07-15T12:14:30.622104600Z,2026-07-15T12:14:30.622622500Z,2026-07-15T12:14:30.623209500Z,2026-07-15T12:14:30.971722200Z,359,565,348607,349532,producer-test-variable,0,12217,2,95965,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,31,2026-07-15T12:14:30.623209500Z,2026-07-15T12:14:30.623932700Z,2026-07-15T12:14:30.624572400Z,2026-07-15T12:14:30.973896Z,801,664,349701,351167,producer-test-variable,0,12218,2,91296,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,32,2026-07-15T12:14:30.624572400Z,2026-07-15T12:14:30.625955Z,2026-07-15T12:14:30.628291200Z,2026-07-15T12:14:30.982015800Z,1664,2038,353751,357454,producer-test-variable,0,12219,2,448783,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,33,2026-07-15T12:14:30.628291200Z,2026-07-15T12:14:30.630356100Z,2026-07-15T12:14:30.630909800Z,2026-07-15T12:14:31.005385400Z,2225,642,374191,377059,producer-test-variable,0,12220,2,640607,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,34,2026-07-15T12:14:30.630909800Z,2026-07-15T12:14:30.632627Z,2026-07-15T12:14:30.633196900Z,2026-07-15T12:14:31.021243600Z,1410,527,388298,390237,producer-test-variable,0,12221,2,493907,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,35,2026-07-15T12:14:30.633196900Z,2026-07-15T12:14:30.633764300Z,2026-07-15T12:14:30.634324Z,2026-07-15T12:14:31.028201800Z,680,401,394278,395361,producer-test-variable,0,12222,2,227464,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,36,2026-07-15T12:14:30.634324Z,2026-07-15T12:14:30.634879200Z,2026-07-15T12:14:30.635426800Z,2026-07-15T12:14:31.032740600Z,739,480,397405,398625,producer-test-variable,0,12223,2,238669,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,37,2026-07-15T12:14:30.635426800Z,2026-07-15T12:14:30.637636100Z,2026-07-15T12:14:30.638714Z,2026-07-15T12:14:31.041216100Z,2259,862,402831,405954,producer-test-variable,0,12224,2,760504,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,38,2026-07-15T12:14:30.638714Z,2026-07-15T12:14:30.641368500Z,2026-07-15T12:14:30.643638100Z,2026-07-15T12:14:31.059257400Z,2762,2188,415733,420684,producer-test-variable,0,12225,2,925683,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,39,2026-07-15T12:14:30.643638100Z,2026-07-15T12:14:30.651324600Z,2026-07-15T12:14:30.659435600Z,2026-07-15T12:14:31.072476400Z,7543,8269,413283,429097,producer-test-variable,0,12226,2,346057,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,40,2026-07-15T12:14:30.659435600Z,2026-07-15T12:14:30.661318300Z,2026-07-15T12:14:30.661318300Z,2026-07-15T12:14:31.098211200Z,3725,750,434655,439130,producer-test-variable,0,12227,2,953626,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,41,2026-07-15T12:14:30.661318300Z,2026-07-15T12:14:30.665137800Z,2026-07-15T12:14:30.665649200Z,2026-07-15T12:14:31.108259600Z,981,730,442716,444427,producer-test-variable,0,12228,2,336054,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,42,2026-07-15T12:14:30.665649200Z,2026-07-15T12:14:30.667869200Z,2026-07-15T12:14:30.668972500Z,2026-07-15T12:14:31.149602300Z,2190,987,480614,483792,producer-test-variable,0,12229,2,810643,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,43,2026-07-15T12:14:30.668972500Z,2026-07-15T12:14:30.670641700Z,2026-07-15T12:14:30.672289200Z,2026-07-15T12:14:31.159524600Z,1793,1374,487542,490709,producer-test-variable,0,12230,2,469929,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,44,2026-07-15T12:14:30.672289200Z,2026-07-15T12:14:30.672841100Z,2026-07-15T12:14:30.678259100Z,2026-07-15T12:14:31.173632200Z,847,5574,495186,501608,producer-test-variable,0,12231,2,233643,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,45,2026-07-15T12:14:30.678259100Z,2026-07-15T12:14:30.682446600Z,2026-07-15T12:14:30.683697800Z,2026-07-15T12:14:31.185653700Z,3762,1201,502293,507257,producer-test-variable,0,12232,2,769706,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,46,2026-07-15T12:14:30.683697800Z,2026-07-15T12:14:30.689058100Z,2026-07-15T12:14:30.689625800Z,2026-07-15T12:14:31.209366Z,5218,765,519687,525670,producer-test-variable,0,12233,2,902859,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,47,2026-07-15T12:14:30.689625800Z,2026-07-15T12:14:30.690266100Z,2026-07-15T12:14:30.694468800Z,2026-07-15T12:14:31.224589100Z,594,4302,530139,535037,producer-test-variable,0,12234,2,199788,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,48,2026-07-15T12:14:30.694468800Z,2026-07-15T12:14:30.696405100Z,2026-07-15T12:14:30.697618600Z,2026-07-15T12:14:31.247424100Z,2025,866,550316,553208,producer-test-variable,0,12235,2,660583,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,49,2026-07-15T12:14:30.697618600Z,2026-07-15T12:14:30.700371600Z,2026-07-15T12:14:30.700882Z,2026-07-15T12:14:31.281453900Z,2863,876,580795,584534,producer-test-variable,0,12236,2,803538,none,true,,
